timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ext_fl_acc(0),ext_fl_acc(1),ext_fl_acc(2)
1695201748637295840,0.612781,-1.79414,-0.999783,-0.026205,-0.0166478,-0.0252733,0.123986,-0.0262692,-0.0189828,0.724308,0.00536096,-0.0259882,-0.688965,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.462145,0.235987,0.353439
1695201748646665984,0.612781,-1.79414,-0.999783,-0.026205,-0.0166478,-0.0252733,0.123986,-0.0262692,-0.0189828,0.724308,0.00536096,-0.0259882,-0.688965,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.46515,0.231921,0.333964
1695201748659914688,0.612781,-1.79414,-0.999783,-0.026205,-0.0166478,-0.0252733,0.123986,-0.0262692,-0.0189828,0.724308,0.00536096,-0.0259882,-0.688965,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.467635,0.228829,0.314244
1695201748666620576,0.612781,-1.79414,-0.999783,-0.026205,-0.0166478,-0.0252733,0.123986,-0.0262692,-0.0189828,0.724308,0.00536096,-0.0259882,-0.688965,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.469594,0.22668,0.294345
1695201748679726048,0.611405,-1.79453,-1.00069,-0.020405,-0.0131982,-0.0233756,0.110251,0.000307269,-0.0129291,0.72417,0.00645682,-0.0274142,-0.689046,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.463494,0.229876,0.275463
1695201748688424768,0.611405,-1.79453,-1.00069,-0.020405,-0.0131982,-0.0233756,0.110251,0.000307269,-0.0129291,0.72417,0.00645682,-0.0274142,-0.689046,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.458447,0.233336,0.256321
1695201748696937376,0.611405,-1.79453,-1.00069,-0.020405,-0.0131982,-0.0233756,0.110251,0.000307269,-0.0129291,0.72417,0.00645682,-0.0274142,-0.689046,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.454391,0.236982,0.236983
1695201748706641472,0.611405,-1.79453,-1.00069,-0.020405,-0.0131982,-0.0233756,0.110251,0.000307269,-0.0129291,0.72417,0.00645682,-0.0274142,-0.689046,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.451258,0.240731,0.217495
1695201748717082912,0.610382,-1.79488,-1.00133,-0.0251782,-0.0173637,-0.00920069,0.109517,0.0291358,-0.0187642,0.723968,0.00820138,-0.028448,-0.689198,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.45769,0.237564,0.218965
1695201748728872064,0.60966,-1.79505,-1.00147,-0.0221001,-0.015587,-0.00511128,0.125422,0.0269878,-0.0063999,0.723878,0.00910823,-0.0288799,-0.689263,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.457888,0.239178,0.223863
1695201748736646976,0.60966,-1.79505,-1.00147,-0.0221001,-0.015587,-0.00511128,0.125422,0.0269878,-0.0063999,0.723878,0.00910823,-0.0288799,-0.689263,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.459708,0.241001,0.225737
1695201748749379840,0.60966,-1.79505,-1.00147,-0.0221001,-0.015587,-0.00511128,0.125422,0.0269878,-0.0063999,0.723878,0.00910823,-0.0288799,-0.689263,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.462852,0.242977,0.225942
1695201748756742592,0.60966,-1.79505,-1.00147,-0.0221001,-0.015587,-0.00511128,0.125422,0.0269878,-0.0063999,0.723878,0.00910823,-0.0288799,-0.689263,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.467009,0.24504,0.224832
1695201748766554976,0.608169,-1.79557,-1.00144,-0.0235279,-0.0185219,-0.0134584,0.0713723,0.0366102,0.00127428,0.723717,0.0106997,-0.0297574,-0.689372,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.474505,0.241373,0.206584
1695201748779256192,0.608169,-1.79557,-1.00144,-0.0235279,-0.0185219,-0.0134584,0.0713723,0.0366102,0.00127428,0.723717,0.0106997,-0.0297574,-0.689372,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.482885,0.238558,0.190281
1695201748786595328,0.608169,-1.79557,-1.00144,-0.0235279,-0.0185219,-0.0134584,0.0713723,0.0366102,0.00127428,0.723717,0.0106997,-0.0297574,-0.689372,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.49147,0.236558,0.174581
1695201748798729952,0.608169,-1.79557,-1.00144,-0.0235279,-0.0185219,-0.0134584,0.0713723,0.0366102,0.00127428,0.723717,0.0106997,-0.0297574,-0.689372,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.500032,0.235251,0.159375
1695201748806826880,0.607815,-1.79572,-1.00162,-0.0196105,-0.0210297,-0.0196529,0.0713723,0.0366102,0.00127428,0.723717,0.0106997,-0.0297574,-0.689372,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.500387,0.231097,0.139723
1695201748816774400,0.606421,-1.79635,-1.00187,-0.0145276,-0.0201279,-0.00784326,0.00450668,0.0225934,-0.00124359,0.72373,0.0124887,-0.0301082,-0.689313,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.491986,0.228507,0.138294
1695201748828957216,0.606421,-1.79635,-1.00187,-0.0145276,-0.0201279,-0.00784326,0.00450668,0.0225934,-0.00124359,0.72373,0.0124887,-0.0301082,-0.689313,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.487212,0.226412,0.133122
1695201748836628608,0.606421,-1.79635,-1.00187,-0.0145276,-0.0201279,-0.00784326,0.00450668,0.0225934,-0.00124359,0.72373,0.0124887,-0.0301082,-0.689313,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.485602,0.224809,0.127072
1695201748849099904,0.606421,-1.79635,-1.00187,-0.0145276,-0.0201279,-0.00784326,0.00450668,0.0225934,-0.00124359,0.72373,0.0124887,-0.0301082,-0.689313,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.486583,0.223635,0.120329
1695201748856834400,0.605197,-1.79702,-1.00166,-0.012582,-0.0202904,0.0126977,0.032061,0.0500471,-0.0101534,0.723593,0.0133563,-0.0297351,-0.689457,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.486081,0.222965,0.140422
1695201748866665696,0.604901,-1.79721,-1.00153,-0.0135933,-0.0225295,0.0181528,0.032061,0.0500471,-0.0101534,0.723593,0.0133563,-0.0297351,-0.689457,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.488043,0.219973,0.160225
1695201748879336320,0.604901,-1.79721,-1.00153,-0.0135933,-0.0225295,0.0181528,0.032061,0.0500471,-0.0101534,0.723593,0.0133563,-0.0297351,-0.689457,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.491434,0.21712,0.179842
1695201748887986464,0.604901,-1.79721,-1.00153,-0.0135933,-0.0225295,0.0181528,0.032061,0.0500471,-0.0101534,0.723593,0.0133563,-0.0297351,-0.689457,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.496156,0.214567,0.199216
1695201748897808544,0.604901,-1.79721,-1.00153,-0.0135933,-0.0225295,0.0181528,0.032061,0.0500471,-0.0101534,0.723593,0.0133563,-0.0297351,-0.689457,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.502094,0.212351,0.218288
1695201748906585472,0.604038,-1.79778,-1.00079,-0.0146159,-0.0229671,0.0140827,-0.0406872,0.0474986,-0.00160707,0.723624,0.0137767,-0.0287339,-0.689459,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.512889,0.209196,0.234911
1695201748917144640,0.604038,-1.79778,-1.00079,-0.0146159,-0.0229671,0.0140827,-0.0406872,0.0474986,-0.00160707,0.723624,0.0137767,-0.0287339,-0.689459,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.523959,0.206369,0.25141
1695201748927576800,0.604038,-1.79778,-1.00079,-0.0146159,-0.0229671,0.0140827,-0.0406872,0.0474986,-0.00160707,0.723624,0.0137767,-0.0287339,-0.689459,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.53534,0.203814,0.267735
1695201748937491808,0.604038,-1.79778,-1.00079,-0.0146159,-0.0229671,0.0140827,-0.0406872,0.0474986,-0.00160707,0.723624,0.0137767,-0.0287339,-0.689459,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.546457,0.201629,0.283444
1695201748949132896,0.60287,-1.79884,-1.00031,-0.000760858,-0.0220043,0.00712767,-0.0192009,0.0884518,0.00493987,0.723764,0.0143261,-0.0271946,-0.689362,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.529133,0.201778,0.284395
1695201748956652256,0.60287,-1.79884,-1.00031,-0.000760858,-0.0220043,0.00712767,-0.0192009,0.0884518,0.00493987,0.723764,0.0143261,-0.0271946,-0.689362,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.516604,0.201292,0.287665
1695201748970723936,0.60287,-1.79884,-1.00031,-0.000760858,-0.0220043,0.00712767,-0.0192009,0.0884518,0.00493987,0.723764,0.0143261,-0.0271946,-0.689362,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.508141,0.200278,0.291466
1695201748976922688,0.60287,-1.79884,-1.00031,-0.000760858,-0.0220043,0.00712767,-0.0192009,0.0884518,0.00493987,0.723764,0.0143261,-0.0271946,-0.689362,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.503147,0.198857,0.295682
1695201748991512896,0.60287,-1.79884,-1.00031,-0.000760858,-0.0220043,0.00712767,-0.0192009,0.0884518,0.00493987,0.723764,0.0143261,-0.0271946,-0.689362,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.501072,0.197136,0.300219
1695201748996932224,0.601992,-1.79979,-0.999417,-0.00310357,-0.0191299,0.0228056,0.00545827,0.0610017,0.0166645,0.723902,0.0148532,-0.0250895,-0.689287,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.503828,0.199236,0.320038
1695201749006733120,0.601817,-1.79998,-0.999159,-0.00512098,-0.0150833,0.0224948,0.00545827,0.0610017,0.0166645,0.723902,0.0148532,-0.0250895,-0.689287,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.509623,0.205163,0.338361
1695201749017194816,0.601817,-1.79998,-0.999159,-0.00512098,-0.0150833,0.0224948,0.00545827,0.0610017,0.0166645,0.723902,0.0148532,-0.0250895,-0.689287,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.515709,0.20954,0.357018
1695201749028475264,0.601817,-1.79998,-0.999159,-0.00512098,-0.0150833,0.0224948,0.00545827,0.0610017,0.0166645,0.723902,0.0148532,-0.0250895,-0.689287,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.521965,0.212429,0.375903
1695201749037221216,0.601817,-1.79998,-0.999159,-0.00512098,-0.0150833,0.0224948,0.00545827,0.0610017,0.0166645,0.723902,0.0148532,-0.0250895,-0.689287,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.528284,0.213939,0.394923
1695201749046738048,0.601269,-1.80076,-0.999072,0.00275421,-0.014282,0.00392996,-0.0748555,0.0157369,0.00483059,0.724188,0.0144787,-0.0240251,-0.689031,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.521967,0.215952,0.386472
1695201749057185952,0.601269,-1.80076,-0.999072,0.00275421,-0.014282,0.00392996,-0.0748555,0.0157369,0.00483059,0.724188,0.0144787,-0.0240251,-0.689031,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.517842,0.215794,0.384299
1695201749069601696,0.601269,-1.80076,-0.999072,0.00275421,-0.014282,0.00392996,-0.0748555,0.0157369,0.00483059,0.724188,0.0144787,-0.0240251,-0.689031,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.515377,0.213835,0.3836
1695201749076771808,0.601269,-1.80076,-0.999072,0.00275421,-0.014282,0.00392996,-0.0748555,0.0157369,0.00483059,0.724188,0.0144787,-0.0240251,-0.689031,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.514304,0.210454,0.384063
1695201749089087648,0.601269,-1.80076,-0.999072,0.00275421,-0.014282,0.00392996,-0.0748555,0.0157369,0.00483059,0.724188,0.0144787,-0.0240251,-0.689031,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.514381,0.205987,0.385444
1695201749096826176,0.600774,-1.80154,-0.998983,-0.00121263,-0.0107369,-0.00445872,-0.0177891,-0.0292745,0.00891422,0.724308,0.0137975,-0.0236492,-0.688933,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.523349,0.207841,0.370718
1695201749107081984,0.600687,-1.80168,-0.999051,0.00140508,-0.011243,-0.0143739,-0.00584216,-0.0448446,0.0181013,0.724399,0.0132138,-0.0236193,-0.688849,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.524979,0.207127,0.350699
1695201749118135552,0.600687,-1.80168,-0.999051,0.00140508,-0.011243,-0.0143739,-0.00584216,-0.0448446,0.0181013,0.724399,0.0132138,-0.0236193,-0.688849,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.526726,0.205315,0.330774
1695201749126741184,0.600687,-1.80168,-0.999051,0.00140508,-0.011243,-0.0143739,-0.00584216,-0.0448446,0.0181013,0.724399,0.0132138,-0.0236193,-0.688849,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.528327,0.202457,0.310969
1695201749136752864,0.600687,-1.80168,-0.999051,0.00140508,-0.011243,-0.0143739,-0.00584216,-0.0448446,0.0181013,0.724399,0.0132138,-0.0236193,-0.688849,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.529729,0.198609,0.291323
1695201749148602688,0.600599,-1.80214,-0.999691,0.00379336,-0.00591365,-0.0200378,-0.0475305,-0.0630418,-0.00866151,0.724458,0.0129399,-0.024198,-0.688772,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.527381,0.202479,0.271739
1695201749156879904,0.600599,-1.80214,-0.999691,0.00379336,-0.00591365,-0.0200378,-0.0475305,-0.0630418,-0.00866151,0.724458,0.0129399,-0.024198,-0.688772,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.525196,0.205299,0.251968
1695201749167143264,0.600599,-1.80214,-0.999691,0.00379336,-0.00591365,-0.0200378,-0.0475305,-0.0630418,-0.00866151,0.724458,0.0129399,-0.024198,-0.688772,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.523246,0.206876,0.232041
1695201749179224672,0.600599,-1.80214,-0.999691,0.00379336,-0.00591365,-0.0200378,-0.0475305,-0.0630418,-0.00866151,0.724458,0.0129399,-0.024198,-0.688772,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.521537,0.207255,0.212037
1695201749186623584,0.600599,-1.80214,-0.999691,0.00379336,-0.00591365,-0.0200378,-0.0475305,-0.0630418,-0.00866151,0.724458,0.0129399,-0.024198,-0.688772,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.520067,0.206521,0.192029
1695201749196993152,0.60053,-1.80267,-1.00029,0.00463664,-0.00583928,-0.013148,0.00483424,-0.0782658,-0.0239756,0.723999,0.0112854,-0.0248813,-0.68926,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.516951,0.204688,0.183002
1695201749208608000,0.60053,-1.80267,-1.00029,0.00463664,-0.00583928,-0.013148,0.00483424,-0.0782658,-0.0239756,0.723999,0.0112854,-0.0248813,-0.68926,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.514231,0.202639,0.172299
1695201749216638976,0.60053,-1.80267,-1.00029,0.00463664,-0.00583928,-0.013148,0.00483424,-0.0782658,-0.0239756,0.723999,0.0112854,-0.0248813,-0.68926,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.511934,0.200471,0.161367
1695201749226684832,0.60053,-1.80267,-1.00029,0.00463664,-0.00583928,-0.013148,0.00483424,-0.0782658,-0.0239756,0.723999,0.0112854,-0.0248813,-0.68926,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.510016,0.198247,0.150254
1695201749239510624,0.600664,-1.80332,-1.0017,0.00895426,-0.00639476,-0.0206867,-0.0266439,-0.0870909,-0.0230154,0.723439,0.0100216,-0.0261656,-0.68982,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.502792,0.19589,0.131655
1695201749246586304,0.600664,-1.80332,-1.0017,0.00895426,-0.00639476,-0.0206867,-0.0266439,-0.0870909,-0.0230154,0.723439,0.0100216,-0.0261656,-0.68982,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.496199,0.19397,0.112784
1695201749258630496,0.600664,-1.80332,-1.0017,0.00895426,-0.00639476,-0.0206867,-0.0266439,-0.0870909,-0.0230154,0.723439,0.0100216,-0.0261656,-0.68982,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.49069,0.192596,0.0935237
1695201749266679872,0.600664,-1.80332,-1.0017,0.00895426,-0.00639476,-0.0206867,-0.0266439,-0.0870909,-0.0230154,0.723439,0.0100216,-0.0261656,-0.68982,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.486214,0.191717,0.0739713
1695201749276788608,0.600926,-1.8038,-1.00217,0.00301425,-0.00737028,-0.00900253,-0.0181358,-0.0681526,-0.0471273,0.723075,0.00917956,-0.0265365,-0.690198,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.493929,0.189232,0.0738004
1695201749288483072,0.600956,-1.80394,-1.00237,0.00416333,-0.0113226,-0.0231271,-0.0220982,-0.0402544,-0.0475832,0.722741,0.0085194,-0.0265454,-0.690556,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.496248,0.183835,0.0545661
1695201749296803936,0.601011,-1.80411,-1.00265,0.00377252,-0.0120449,-0.0207499,-0.0408907,-0.0194679,-0.0431296,0.722481,0.00814259,-0.0266637,-0.690829,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.499293,0.177654,0.0357003
1695201749308735520,0.601011,-1.80411,-1.00265,0.00377252,-0.0120449,-0.0207499,-0.0408907,-0.0194679,-0.0431296,0.722481,0.00814259,-0.0266637,-0.690829,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.501562,0.173405,0.0162033
1695201749317505056,0.601011,-1.80411,-1.00265,0.00377252,-0.0120449,-0.0207499,-0.0408907,-0.0194679,-0.0431296,0.722481,0.00814259,-0.0266637,-0.690829,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.503136,0.170871,-0.00365516
1695201749326591872,0.601011,-1.80411,-1.00265,0.00377252,-0.0120449,-0.0207499,-0.0408907,-0.0194679,-0.0431296,0.722481,0.00814259,-0.0266637,-0.690829,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.50406,0.169863,-0.0236886
1695201749337370592,0.601011,-1.80411,-1.00265,0.00377252,-0.0120449,-0.0207499,-0.0408907,-0.0194679,-0.0431296,0.722481,0.00814259,-0.0266637,-0.690829,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.5044,0.170158,-0.043763
1695201749348175936,0.601212,-1.80476,-1.00357,0.00639628,-0.0116636,-0.0192522,-0.0377964,0.0248467,-0.0606937,0.721801,0.00777656,-0.0261907,-0.691561,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.499557,0.17234,-0.063119
1695201749357871008,0.601212,-1.80476,-1.00357,0.00639628,-0.0116636,-0.0192522,-0.0377964,0.0248467,-0.0606937,0.721801,0.00777656,-0.0261907,-0.691561,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.495009,0.175268,-0.0824492
1695201749369211616,0.601212,-1.80476,-1.00357,0.00639628,-0.0116636,-0.0192522,-0.0377964,0.0248467,-0.0606937,0.721801,0.00777656,-0.0261907,-0.691561,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.49076,0.178731,-0.10176
1695201749376914720,0.601212,-1.80476,-1.00357,0.00639628,-0.0116636,-0.0192522,-0.0377964,0.0248467,-0.0606937,0.721801,0.00777656,-0.0261907,-0.691561,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.486807,0.182558,-0.121066
1695201749390484640,0.601703,-1.80552,-1.00397,0.00663735,-0.0116003,0.0104585,-0.0223612,0.072575,-0.0350101,0.721119,0.00838732,-0.024428,-0.69233,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.484212,0.185205,-0.101288
1695201749396661824,0.601703,-1.80552,-1.00397,0.00663735,-0.0116003,0.0104585,-0.0223612,0.072575,-0.0350101,0.721119,0.00838732,-0.024428,-0.69233,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.480578,0.188604,-0.0818272
1695201749407145792,0.601703,-1.80552,-1.00397,0.00663735,-0.0116003,0.0104585,-0.0223612,0.072575,-0.0350101,0.721119,0.00838732,-0.024428,-0.69233,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.47663,0.192322,-0.0624999
1695201749416678880,0.601703,-1.80552,-1.00397,0.00663735,-0.0116003,0.0104585,-0.0223612,0.072575,-0.0350101,0.721119,0.00838732,-0.024428,-0.69233,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.472485,0.196276,-0.0436224
1695201749428739712,0.601703,-1.80552,-1.00397,0.00663735,-0.0116003,0.0104585,-0.0223612,0.072575,-0.0350101,0.721119,0.00838732,-0.024428,-0.69233,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.468852,0.199816,-0.0278858
1695201749437330080,0.601984,-1.80633,-1.00351,-0.00448342,-0.00889247,0.0268862,-0.00865494,0.105206,-0.0151231,0.720436,0.00955168,-0.0223845,-0.693095,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.476474,0.203223,-0.00952391
1695201749449312064,0.601981,-1.80648,-1.00336,-0.00573898,-0.00963675,0.0174727,-0.00865494,0.105206,-0.0151231,0.720436,0.00955168,-0.0223845,-0.693095,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.489304,0.206874,0.00550403
1695201749456808704,0.601981,-1.80648,-1.00336,-0.00573898,-0.00963675,0.0174727,-0.00865494,0.105206,-0.0151231,0.720436,0.00955168,-0.0223845,-0.693095,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.500447,0.20968,0.021978
1695201749466692128,0.601981,-1.80648,-1.00336,-0.00573898,-0.00963675,0.0174727,-0.00865494,0.105206,-0.0151231,0.720436,0.00955168,-0.0223845,-0.693095,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.510217,0.211699,0.0393987
1695201749479364160,0.601981,-1.80648,-1.00336,-0.00573898,-0.00963675,0.0174727,-0.00865494,0.105206,-0.0151231,0.720436,0.00955168,-0.0223845,-0.693095,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.518272,0.212822,0.0577413
1695201749486701472,0.602023,-1.80716,-1.00292,-0.00708992,-0.00749479,0.0229368,-0.00296856,0.070277,-0.0266898,0.720057,0.0103919,-0.0209969,-0.693519,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.523774,0.215796,0.0768397
1695201749496593888,0.602023,-1.80716,-1.00292,-0.00708992,-0.00749479,0.0229368,-0.00296856,0.070277,-0.0266898,0.720057,0.0103919,-0.0209969,-0.693519,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.527798,0.217481,0.0964448
1695201749509021728,0.602023,-1.80716,-1.00292,-0.00708992,-0.00749479,0.0229368,-0.00296856,0.070277,-0.0266898,0.720057,0.0103919,-0.0209969,-0.693519,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.530104,0.217765,0.116389
1695201749516727424,0.602023,-1.80716,-1.00292,-0.00708992,-0.00749479,0.0229368,-0.00296856,0.070277,-0.0266898,0.720057,0.0103919,-0.0209969,-0.693519,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.530761,0.216741,0.136427
1695201749529181856,0.602023,-1.80716,-1.00292,-0.00708992,-0.00749479,0.0229368,-0.00296856,0.070277,-0.0266898,0.720057,0.0103919,-0.0209969,-0.693519,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.529928,0.21457,0.156365
1695201749536538496,0.602236,-1.80786,-1.00211,0.000642998,-0.00878717,0.0171958,0.0814823,-0.0228427,-0.00257809,0.719732,0.0118026,-0.0216367,-0.693815,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.51326,0.208919,0.166005
1695201749548166112,0.602236,-1.80786,-1.00211,0.000642998,-0.00878717,0.0171958,0.0814823,-0.0228427,-0.00257809,0.719732,0.0118026,-0.0216367,-0.693815,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.498244,0.202517,0.177672
1695201749558488128,0.602236,-1.80786,-1.00211,0.000642998,-0.00878717,0.0171958,0.0814823,-0.0228427,-0.00257809,0.719732,0.0118026,-0.0216367,-0.693815,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.485561,0.195842,0.189671
1695201749566642752,0.602236,-1.80786,-1.00211,0.000642998,-0.00878717,0.0171958,0.0814823,-0.0228427,-0.00257809,0.719732,0.0118026,-0.0216367,-0.693815,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.475188,0.189146,0.201815
1695201749576719392,0.602326,-1.80839,-1.00127,-0.00422845,-0.00529659,0.0283826,0.147501,-0.106176,-0.000764266,0.719611,0.0120153,-0.0241201,-0.693854,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.476054,0.189395,0.221907
1695201749588899968,0.602326,-1.80839,-1.00127,-0.00422845,-0.00529659,0.0283826,0.147501,-0.106176,-0.000764266,0.719611,0.0120153,-0.0241201,-0.693854,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.477439,0.189307,0.241962
1695201749597000864,0.602326,-1.80839,-1.00127,-0.00422845,-0.00529659,0.0283826,0.147501,-0.106176,-0.000764266,0.719611,0.0120153,-0.0241201,-0.693854,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.479278,0.188938,0.261975
1695201749607894624,0.602326,-1.80839,-1.00127,-0.00422845,-0.00529659,0.0283826,0.147501,-0.106176,-0.000764266,0.719611,0.0120153,-0.0241201,-0.693854,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.481498,0.188338,0.281944
1695201749617200160,0.602326,-1.80839,-1.00127,-0.00422845,-0.00529659,0.0283826,0.147501,-0.106176,-0.000764266,0.719611,0.0120153,-0.0241201,-0.693854,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.484027,0.187551,0.301868
1695201749627520192,0.602297,-1.80892,-1.00024,-0.00115548,-0.00409127,0.0175295,0.00432951,-0.0977474,-0.0132514,0.719452,0.0117808,-0.0267854,-0.693926,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.482095,0.188548,0.310429
1695201749638847136,0.602297,-1.80892,-1.00024,-0.00115548,-0.00409127,0.0175295,0.00432951,-0.0977474,-0.0132514,0.719452,0.0117808,-0.0267854,-0.693926,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.482275,0.189781,0.322106
1695201749647739584,0.602297,-1.80892,-1.00024,-0.00115548,-0.00409127,0.0175295,0.00432951,-0.0977474,-0.0132514,0.719452,0.0117808,-0.0267854,-0.693926,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.48408,0.19115,0.334506
1695201749658360832,0.602297,-1.80892,-1.00024,-0.00115548,-0.00409127,0.0175295,0.00432951,-0.0977474,-0.0132514,0.719452,0.0117808,-0.0267854,-0.693926,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.487179,0.192605,0.347478
1695201749667037856,0.602307,-1.80949,-0.999354,-0.00429596,-0.00373912,0.021261,-0.00815501,-0.0624471,-0.0179846,0.719244,0.0105536,-0.0279299,-0.694116,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.496078,0.194494,0.365373
1695201749679187072,0.6023,-1.8096,-0.999137,-0.00350429,-0.00521085,0.0214785,0.00744533,-0.0630653,-0.0128156,0.71917,0.0102335,-0.0282715,-0.694183,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.50369,0.194359,0.383942
